ID,probability
TEST_00000,0.0021561710827946797
TEST_00001,0.0018567533608979964
TEST_00002,0.1420837332135953
TEST_00003,0.10998316966665304
TEST_00004,0.5687389672696267
TEST_00005,0.10951450803744606
TEST_00006,0.4757567022315778
TEST_00007,0.328397181032784
TEST_00008,0.32372413512281
TEST_00009,0.0014648805499525794
TEST_00010,0.04979710831310211
TEST_00011,0.4559122341847423
TEST_00012,0.3760268958195984
TEST_00013,0.38487561290904443
TEST_00014,0.357946745062719
TEST_00015,0.0024680809730329113
TEST_00016,0.2193734237559044
TEST_00017,0.3643760723974938
TEST_00018,0.1937977604321206
TEST_00019,0.7147260941301096
TEST_00020,0.2719695866234151
TEST_00021,0.38328625942383937
TEST_00022,0.2909075607563994
TEST_00023,0.21131496252622786
TEST_00024,0.42382244393482943
TEST_00025,0.0021552073060138346
TEST_00026,0.12353589227453284
TEST_00027,0.48028202375882795
TEST_00028,0.17211113114383933
TEST_00029,0.17029148555150816
TEST_00030,0.43553892694029583
TEST_00031,0.15104552552255754
TEST_00032,0.16101668829483304
TEST_00033,0.18075418909744426
TEST_00034,0.4098675507278034
TEST_00035,0.0022508236940758882
TEST_00036,0.12729723751661934
TEST_00037,0.31119042888815357
TEST_00038,0.2105403543013901
TEST_00039,0.0018491618808738662
TEST_00040,0.14976846424121318
TEST_00041,0.1209105438996267
TEST_00042,0.32823184281644974
TEST_00043,0.30410788130415073
TEST_00044,0.3307320270492954
TEST_00045,0.48341809423414106
TEST_00046,0.4501886585501145
TEST_00047,0.24669686331593177
TEST_00048,0.1265465236856327
TEST_00049,0.3883547770476346
TEST_00050,0.24554093881149078
TEST_00051,0.18599010525001672
TEST_00052,0.10241180058083715
TEST_00053,0.5597111265572501
TEST_00054,0.003124715693240847
TEST_00055,0.40689608794674365
TEST_00056,0.36450673958500884
TEST_00057,0.20406111512640956
TEST_00058,0.5192268653624709
TEST_00059,0.1821490121010002
TEST_00060,0.0018846843572969257
TEST_00061,0.19778804200856073
TEST_00062,0.3495735167560165
TEST_00063,0.33263253484285726
TEST_00064,0.24290307423488677
TEST_00065,0.0017999084791129247
TEST_00066,0.26965608413478726
TEST_00067,0.21025198631081513
TEST_00068,0.29551833893376733
TEST_00069,0.4815597043432578
TEST_00070,0.38905590253261274
TEST_00071,0.3355754673624151
TEST_00072,0.21096860264826234
TEST_00073,0.24687313815737608
TEST_00074,0.14275673400014574
TEST_00075,0.2133765229664225
TEST_00076,0.019755060787922822
TEST_00077,0.0015501880951323654
TEST_00078,0.1323327272731353
TEST_00079,0.203878119845356
TEST_00080,0.3586228733022921
TEST_00081,0.0016085708547070854
TEST_00082,0.1990569318882549
TEST_00083,0.16684125816963105
TEST_00084,0.4489340150013716
TEST_00085,0.37861582646024106
TEST_00086,0.0014768610742111083
TEST_00087,0.3821447170271323
TEST_00088,0.1785405126360038
TEST_00089,0.3991486167960309
TEST_00090,0.2307533376625451
TEST_00091,0.09120740400727208
TEST_00092,0.3198716656049371
TEST_00093,0.5424620536448387
TEST_00094,0.0010380623859055367
TEST_00095,0.0016751672978248006
TEST_00096,0.45124611036913903
TEST_00097,0.12112052873274108
TEST_00098,0.39426530146374633
TEST_00099,0.276603930422318
TEST_00100,0.14207195040331225
TEST_00101,0.17303110015469092
TEST_00102,0.3439530348937787
TEST_00103,0.30955623916832514
TEST_00104,0.38398529017011346
TEST_00105,0.4886852976650072
TEST_00106,0.26533466947430995
TEST_00107,0.0029773800790931886
TEST_00108,0.3522431667887462
TEST_00109,0.0017779546738213626
TEST_00110,0.5320181407997576
TEST_00111,0.37367427969137373
TEST_00112,0.01732743859443643
TEST_00113,0.3897005225971675
TEST_00114,0.16074289239523845
TEST_00115,0.3619904337953135
TEST_00116,0.0015306979658722374
TEST_00117,0.46021126091395276
TEST_00118,0.3302975935018697
TEST_00119,0.143249620265264
TEST_00120,0.0018968630502915515
TEST_00121,0.002120943767973737
TEST_00122,0.33351221017778016
TEST_00123,0.6015824879110742
TEST_00124,0.4270718504031033
TEST_00125,0.27051775363011665
TEST_00126,0.0021907202248663015
TEST_00127,0.06261529406230498
TEST_00128,0.28736425148672556
TEST_00129,0.4291612370406545
TEST_00130,0.21979074038202265
TEST_00131,0.4067025411673973
TEST_00132,0.0025133839101886676
TEST_00133,0.28260790519807166
TEST_00134,0.3962174922620534
TEST_00135,0.0022074311202853153
TEST_00136,0.16958078153874775
TEST_00137,0.1964035360012594
TEST_00138,0.08875591200758114
TEST_00139,0.2596090888245161
TEST_00140,0.015871162368715483
TEST_00141,0.0041712690392306144
TEST_00142,0.3209200278571375
TEST_00143,0.001891768461118308
TEST_00144,0.12126871446969778
TEST_00145,0.49578681494094384
TEST_00146,0.19629154773539037
TEST_00147,0.23218388987138017
TEST_00148,0.24521762202360667
TEST_00149,0.4024961643096329
TEST_00150,0.0025098503272543145
TEST_00151,0.001724731373394688
TEST_00152,0.43697920780489136
