ID,probability
TEST_00000,0.0030159524505463014
TEST_00001,0.002922291774058191
TEST_00002,0.14516237988090766
TEST_00003,0.1051675563296762
TEST_00004,0.5108271493292543
TEST_00005,0.11945345750009809
TEST_00006,0.47068649195265594
TEST_00007,0.3711231074387315
TEST_00008,0.3004399726954869
TEST_00009,0.001448381414828222
TEST_00010,0.05097184789726644
TEST_00011,0.47230991608057415
TEST_00012,0.3759438824726461
TEST_00013,0.3856787089094339
TEST_00014,0.35110386821058714
TEST_00015,0.00331811674821724
TEST_00016,0.22813469218740182
TEST_00017,0.3712179182585279
TEST_00018,0.20167692850692248
TEST_00019,0.6197598963723221
TEST_00020,0.25588338462125065
TEST_00021,0.3960216804646931
TEST_00022,0.2671877537058771
TEST_00023,0.21409325031781248
TEST_00024,0.41431164270435666
TEST_00025,0.0014354795097686053
TEST_00026,0.1277996765769645
TEST_00027,0.4146690289766057
TEST_00028,0.1739840357343296
TEST_00029,0.1923620169024143
TEST_00030,0.447659349479886
TEST_00031,0.18219604780028748
TEST_00032,0.1675653469173928
TEST_00033,0.15860518383677796
TEST_00034,0.41116540625424436
TEST_00035,0.003633402725898234
TEST_00036,0.13860615032427742
TEST_00037,0.35030028315191514
TEST_00038,0.2440423265490001
TEST_00039,0.0027810096375853978
TEST_00040,0.18145272490352976
TEST_00041,0.16103037078096322
TEST_00042,0.30118216697419165
TEST_00043,0.3001832423283381
TEST_00044,0.3098571272529892
TEST_00045,0.5096163076506002
TEST_00046,0.521621986948033
TEST_00047,0.21272357839242476
TEST_00048,0.15235924307018037
TEST_00049,0.3895588164163521
TEST_00050,0.26480757796978155
TEST_00051,0.16737030806522912
TEST_00052,0.11584933155860706
TEST_00053,0.5709996859398602
TEST_00054,0.0024377841604319222
TEST_00055,0.411087240086751
TEST_00056,0.3139833415172338
TEST_00057,0.20646233851347948
TEST_00058,0.4966703966200021
TEST_00059,0.19381377906335823
TEST_00060,0.0015928943348739386
TEST_00061,0.16417902509313267
TEST_00062,0.34857132030654175
TEST_00063,0.3210276797135301
TEST_00064,0.2291829382259551
TEST_00065,0.0010403409480967212
TEST_00066,0.2704308042422102
TEST_00067,0.2046862930647137
TEST_00068,0.2850145143571249
TEST_00069,0.4792205328824634
TEST_00070,0.38364589082158823
TEST_00071,0.3623189474240322
TEST_00072,0.242482446543595
TEST_00073,0.2502921917199923
TEST_00074,0.13871502963308097
TEST_00075,0.25109190318318464
TEST_00076,0.03016025383023719
TEST_00077,0.0010190247350522583
TEST_00078,0.12623064928377797
TEST_00079,0.21459186696767502
TEST_00080,0.3334772810619807
TEST_00081,0.0012466169386593662
TEST_00082,0.20164008444084955
TEST_00083,0.17332609567633
TEST_00084,0.43992518062393937
TEST_00085,0.3839457575120462
TEST_00086,0.0013284434713352886
TEST_00087,0.3980874625611545
TEST_00088,0.1331220722341385
TEST_00089,0.37920091061972083
TEST_00090,0.2274329630444821
TEST_00091,0.10109094730646233
TEST_00092,0.38112725367686534
TEST_00093,0.5513581107751955
TEST_00094,0.0006119638466089903
TEST_00095,0.0014427965168002507
TEST_00096,0.458103043780347
TEST_00097,0.13030988106149638
TEST_00098,0.3919619107461952
TEST_00099,0.26574495094513256
TEST_00100,0.13301292028517203
TEST_00101,0.17371271390812254
TEST_00102,0.3677188700060122
TEST_00103,0.29007663443581827
TEST_00104,0.37774948168543593
