ID,probability
TEST_00000,0.004679129379478211
TEST_00001,0.0036465480996996672
TEST_00002,0.14397853043576664
TEST_00003,0.10391173531083928
TEST_00004,0.5171242561166232
TEST_00005,0.11488178880265472
TEST_00006,0.4685559576225372
TEST_00007,0.37787936192724864
TEST_00008,0.2859058355310027
TEST_00009,0.0015218596635583356
TEST_00010,0.051709178454060825
TEST_00011,0.470787492879632
TEST_00012,0.3614838594443287
TEST_00013,0.3835492746036796
TEST_00014,0.34383491816391754
TEST_00015,0.001895996392400413
TEST_00016,0.22577264095100652
TEST_00017,0.3721664290472496
TEST_00018,0.21173652490083678
TEST_00019,0.6345081531289896
TEST_00020,0.2571598327114081
TEST_00021,0.396742212022069
TEST_00022,0.26658903124679795
TEST_00023,0.21562952165409785
TEST_00024,0.42147103218422066
TEST_00025,0.0017342128910297996
TEST_00026,0.12646704044508947
TEST_00027,0.4165501731861438
TEST_00028,0.1725904161896096
TEST_00029,0.19659123286252966
TEST_00030,0.44883726377672184
TEST_00031,0.18288439931993583
TEST_00032,0.16511346650993494
TEST_00033,0.15990384821139456
TEST_00034,0.41004625608821155
TEST_00035,0.0026723363717898194
TEST_00036,0.13194122201422126
TEST_00037,0.3509241676915704
TEST_00038,0.25865742564170996
TEST_00039,0.0006622243493037986
TEST_00040,0.18690674809253738
TEST_00041,0.16152341923870941
TEST_00042,0.3022005716244277
TEST_00043,0.3041068105640248
TEST_00044,0.3030771844240834
TEST_00045,0.4755262195802685
TEST_00046,0.5153031185970732
TEST_00047,0.2086656376018377
TEST_00048,0.1515307430834282
TEST_00049,0.38844575944755577
TEST_00050,0.26607650490730805
TEST_00051,0.16705566220996815
TEST_00052,0.11656591998529187
TEST_00053,0.5785530637606177
TEST_00054,0.0016321687552651014
TEST_00055,0.4043762106666057
TEST_00056,0.31670745474552026
TEST_00057,0.20765956561268933
TEST_00058,0.49201840940304437
TEST_00059,0.19360862689774394
TEST_00060,0.001048807912344375
TEST_00061,0.16825937631990595
TEST_00062,0.3602626792793703
TEST_00063,0.31681337416252275
