ID,probability
TEST_00000,0.005748679049606199
TEST_00001,0.004302760609721594
TEST_00002,0.14974617019276382
TEST_00003,0.1045442951565698
TEST_00004,0.5103318764817172
TEST_00005,0.11338156529108173
TEST_00006,0.4633959729238114
TEST_00007,0.38287318883345745
TEST_00008,0.26201418147068367
TEST_00009,0.0016968205831266161
TEST_00010,0.055707626451449666
TEST_00011,0.4785902209075242
TEST_00012,0.36567906591943355
TEST_00013,0.3923959121813501
TEST_00014,0.34038960731714035
TEST_00015,0.004715446313802906
TEST_00016,0.23567166634150272
TEST_00017,0.37551664520758127
TEST_00018,0.23545094622266577
TEST_00019,0.5832478731192257
TEST_00020,0.2541914713540115
TEST_00021,0.39434715958436695
TEST_00022,0.2571929655261092
TEST_00023,0.20897638331969498
TEST_00024,0.42418305187811944
TEST_00025,0.0018382623653537197
TEST_00026,0.13423265518636665
TEST_00027,0.4326663751292763
TEST_00028,0.1720821549834785
TEST_00029,0.19319864845250656
TEST_00030,0.44948190642382446
TEST_00031,0.1632573881024115
TEST_00032,0.16651077037219786
TEST_00033,0.1585154110329732
TEST_00034,0.4031685481535837
TEST_00035,0.0026809318644581935
TEST_00036,0.11986631114182278
TEST_00037,0.34388351109811305
TEST_00038,0.2480498036276688
TEST_00039,0.0023189081490617718
TEST_00040,0.18255170118067518
TEST_00041,0.1546848212910714
TEST_00042,0.30158625218549767
TEST_00043,0.2922318283276836
TEST_00044,0.3130041134448814
TEST_00045,0.5355376527723572
TEST_00046,0.5205769505451245
TEST_00047,0.22127002180780891
TEST_00048,0.1469569642560444
TEST_00049,0.39053266247671187
TEST_00050,0.25615814177360785
TEST_00051,0.16416021906786346
TEST_00052,0.11261431032139167
TEST_00053,0.5384317630259094
TEST_00054,0.0012962228865783724
TEST_00055,0.414547752397867
TEST_00056,0.3209158307912369
TEST_00057,0.20775666653579708
TEST_00058,0.5105770492794207
TEST_00059,0.19200645800535915
TEST_00060,0.0028074636686123825
TEST_00061,0.16947311906166615
TEST_00062,0.3635381077262861
TEST_00063,0.32455462246665184
TEST_00064,0.21526193823912684
TEST_00065,0.0014773763129072247
TEST_00066,0.2778453341662985
TEST_00067,0.2152788347718404
TEST_00068,0.28921740862500817
TEST_00069,0.4828225395106371
TEST_00070,0.3797397422816632
TEST_00071,0.36537552978185084
TEST_00072,0.2373821783646308
TEST_00073,0.2430635396109395
TEST_00074,0.13268915219136962
TEST_00075,0.22894130462537135
TEST_00076,0.03294417647750517
TEST_00077,0.0014231522722731667
TEST_00078,0.12506508936309682
TEST_00079,0.2258413050525943
TEST_00080,0.3103179009260296
TEST_00081,0.0006920445162027544
TEST_00082,0.20375058747246413
TEST_00083,0.16305471778892588
TEST_00084,0.4229776033399992
TEST_00085,0.3823896056436333
TEST_00086,0.0020938646297278024
TEST_00087,0.3888230198800858
TEST_00088,0.11760578183072577
TEST_00089,0.3745841120086668
TEST_00090,0.21985907478353067
TEST_00091,0.11292209007865053
TEST_00092,0.33860931747045175
TEST_00093,0.5383415781659664
TEST_00094,0.0008416748540247327
TEST_00095,0.0018364447691042352
TEST_00096,0.46804021172543164
TEST_00097,0.12401791065954094
TEST_00098,0.3876740185937054
TEST_00099,0.2864602387879445
TEST_00100,0.13087570448715272
TEST_00101,0.1852741045357921
TEST_00102,0.36093308283480535
TEST_00103,0.2964067890571479
TEST_00104,0.37751038923056124
TEST_00105,0.47486212251519005
TEST_00106,0.24215165614134945
