ID,probability
TEST_00000,0.0025950377815964726
TEST_00001,0.003374392352542874
TEST_00002,0.14571136411842436
TEST_00003,0.09521453314638799
TEST_00004,0.5368564768952327
TEST_00005,0.1260482080354222
TEST_00006,0.46877726973402223
TEST_00007,0.37238884057105714
TEST_00008,0.2472012205273531
TEST_00009,0.0019469640665996453
TEST_00010,0.04550324743188766
TEST_00011,0.48279346882119384
TEST_00012,0.3900154220444372
TEST_00013,0.3865216172782569
TEST_00014,0.32190129092415587
TEST_00015,0.004293578229685867
TEST_00016,0.21726958939224103
TEST_00017,0.3882465741328968
TEST_00018,0.22232867496755598
TEST_00019,0.6619647780530155
TEST_00020,0.25969486646646156
TEST_00021,0.4014498299230667
TEST_00022,0.2700339742954557
TEST_00023,0.22807214673819068
TEST_00024,0.41407424998814957
TEST_00025,0.0015537978859679969
TEST_00026,0.12330982626083983
TEST_00027,0.45214269886476005
TEST_00028,0.17961526579596512
TEST_00029,0.19415951856022565
TEST_00030,0.4506979093267482
TEST_00031,0.19201878350054205
TEST_00032,0.17403629967991868
TEST_00033,0.16549041398089748
TEST_00034,0.41093011728668244
TEST_00035,0.0030969598715193977
TEST_00036,0.1381825953105766
TEST_00037,0.350970836312416
TEST_00038,0.2253237442694873
TEST_00039,0.0033690117024533905
TEST_00040,0.1935714007599016
TEST_00041,0.17306372686575835
TEST_00042,0.306843504300773
TEST_00043,0.2982172534964612
TEST_00044,0.3204321251082051
TEST_00045,0.5196126075105153
TEST_00046,0.5679619057808754
TEST_00047,0.22605747382284364
TEST_00048,0.15296649272277324
TEST_00049,0.40086373088589494
TEST_00050,0.2533685525433371
TEST_00051,0.1612933156491504
TEST_00052,0.11290994535148803
TEST_00053,0.5317069276071331
TEST_00054,0.0013482197181207438
TEST_00055,0.4233347169983777
TEST_00056,0.30575039970802287
TEST_00057,0.20755708845030538
TEST_00058,0.497104865030176
TEST_00059,0.18772065060314594
TEST_00060,0.001745774612909969
TEST_00061,0.17161708273171078
TEST_00062,0.3427993922906885
TEST_00063,0.32499535307738214
TEST_00064,0.2350251243818671
TEST_00065,0.001521460746876299
TEST_00066,0.27971144810326415
TEST_00067,0.2257940868793677
TEST_00068,0.30167671735326557
TEST_00069,0.47860881301939623
TEST_00070,0.38439337499762094
TEST_00071,0.34740310948986913
TEST_00072,0.24623517896986463
TEST_00073,0.26133656560620677
TEST_00074,0.13986850882825239
TEST_00075,0.26136663309654307
TEST_00076,0.017935742908454292
TEST_00077,0.0019496762403268398
TEST_00078,0.1357850575899953
TEST_00079,0.21374928025735623
TEST_00080,0.3444351504254385
TEST_00081,0.0008405566754251105
TEST_00082,0.21243229383225773
TEST_00083,0.18626300091051462
TEST_00084,0.43674306011707476
TEST_00085,0.39647876667519727
TEST_00086,0.001629747437040712
TEST_00087,0.3712108166294822
TEST_00088,0.143146843013245
TEST_00089,0.3813474225262538
TEST_00090,0.24597086960927694
TEST_00091,0.11470452038551178
TEST_00092,0.32191773582245914
TEST_00093,0.5645873738741964
TEST_00094,0.0009554687393719392
TEST_00095,0.0015485655219032236
TEST_00096,0.46287396510508305
TEST_00097,0.12383819356060102
TEST_00098,0.3555157583345097
TEST_00099,0.2702118908621151
TEST_00100,0.12398888877286712
TEST_00101,0.20029693713678606
TEST_00102,0.37271765629240516
TEST_00103,0.27182245768592517
TEST_00104,0.3598623944350525
TEST_00105,0.46863416811431075
TEST_00106,0.24750045562389392
TEST_00107,0.0026001178773121278
TEST_00108,0.32145062202826086
TEST_00109,0.002470003341323498
TEST_00110,0.41330208732653406
TEST_00111,0.4168108306604115
TEST_00112,0.017355744287721537
TEST_00113,0.36096821679160046
TEST_00114,0.16138462298329806
TEST_00115,0.37538666911236124
TEST_00116,0.001516444971256017
TEST_00117,0.46500464264268204
TEST_00118,0.3356225515718437
TEST_00119,0.13816187807348884
TEST_00120,0.002652417953645164
TEST_00121,0.0023762733368034674
TEST_00122,0.3174738032235861
TEST_00123,0.540547625952703
TEST_00124,0.40327394167551217
TEST_00125,0.2930780876126909
TEST_00126,0.0020252766004922314
TEST_00127,0.06159474114505898
TEST_00128,0.24732552134136293
TEST_00129,0.43325252377301426
TEST_00130,0.22353872005746256
TEST_00131,0.39377155898691973
TEST_00132,0.0018452505498447328
TEST_00133,0.2710625614584746
TEST_00134,0.3781349785585495
TEST_00135,0.00218107706571656
TEST_00136,0.17157143120933405
TEST_00137,0.23572767735859296
TEST_00138,0.07653268307906132
TEST_00139,0.2562395523439992
TEST_00140,0.018200332058070194
TEST_00141,0.0019642140722461784
TEST_00142,0.30669937152453053
TEST_00143,0.0032861674609851836
TEST_00144,0.14620537266197578
TEST_00145,0.42511269667257606
TEST_00146,0.17964994562178205
TEST_00147,0.2188565870301223
TEST_00148,0.2239288316796591
TEST_00149,0.42762421135693507
TEST_00150,0.0030047886124097444
TEST_00151,0.002220783871589756
TEST_00152,0.41092758037332233
TEST_00153,0.31339172459366704
TEST_00154,0.021311232193885178
TEST_00155,0.2233961455983051
TEST_00156,0.430268277671066
TEST_00157,0.33458297022780586
TEST_00158,0.4500417583348527
TEST_00159,0.3364605680903682
TEST_00160,0.4247505551578274
TEST_00161,0.48085482066680896
TEST_00162,0.3549575155899636
TEST_00163,0.008609482814550663
TEST_00164,0.5500305905333125
TEST_00165,0.24668274209103708
TEST_00166,0.365126293981158
TEST_00167,0.21301367322763665
TEST_00168,0.3793609641948572
TEST_00169,0.18021507202024267
TEST_00170,0.21084940317354162
TEST_00171,0.2467683822070496
TEST_00172,0.2569376017614179
TEST_00173,0.2664754540890479
TEST_00174,0.12751163559021508
TEST_00175,0.27551480647882387
TEST_00176,0.4020061600718446
