ID,probability
TEST_00000,0.002435852107297406
TEST_00001,0.001736149445665432
TEST_00002,0.15455474385332352
TEST_00003,0.10887672547704377
TEST_00004,0.5565539761831739
TEST_00005,0.1139338770204236
TEST_00006,0.4784135628340159
TEST_00007,0.3736989919710173
TEST_00008,0.2998822819279262
TEST_00009,0.0007905581846191463
TEST_00010,0.056143005754987076
TEST_00011,0.4567670632734364
TEST_00012,0.39556712643745223
TEST_00013,0.389422184359143
TEST_00014,0.33475943864589
TEST_00015,0.0010321359772645158
TEST_00016,0.19388714073342989
TEST_00017,0.35860153884067275
TEST_00018,0.19931591930758957
TEST_00019,0.5913557640797277
TEST_00020,0.26096638931172933
TEST_00021,0.4040961669363757
TEST_00022,0.27529282149458373
TEST_00023,0.20861316910314623
TEST_00024,0.43973742275096095
TEST_00025,0.0010032417252314682
TEST_00026,0.11916811695704006
TEST_00027,0.40762114025739293
TEST_00028,0.1704987558060319
TEST_00029,0.17915099276498495
TEST_00030,0.4409338918309607
TEST_00031,0.16129993522375125
TEST_00032,0.1641033284454973
TEST_00033,0.15261592580321187
TEST_00034,0.4237494435370534
TEST_00035,0.00263538562739941
TEST_00036,0.13157822940231084
TEST_00037,0.34317797667550415
TEST_00038,0.270455109134293
TEST_00039,0.0003497794035567338
TEST_00040,0.17625064210064417
TEST_00041,0.14699106241049675
TEST_00042,0.29136685983027133
TEST_00043,0.30336292801381093
TEST_00044,0.3116511634941988
TEST_00045,0.5006235660733032
TEST_00046,0.503601374068664
TEST_00047,0.20503586508463445
TEST_00048,0.1538305336467256
TEST_00049,0.3894213381930395
TEST_00050,0.2618713794678973
TEST_00051,0.1580368673631371
TEST_00052,0.12213017523237668
TEST_00053,0.5603059864722197
TEST_00054,0.0012195880183688786
TEST_00055,0.3994667738066726
TEST_00056,0.33343309100130686
TEST_00057,0.19665753388643023
TEST_00058,0.4835565587276852
TEST_00059,0.18400735566738557
TEST_00060,0.0012260305644955004
TEST_00061,0.1852488355761281
TEST_00062,0.3778234927665782
TEST_00063,0.3238114125493769
TEST_00064,0.20011755226878208
TEST_00065,0.0004613534623718266
TEST_00066,0.27862716114868596
TEST_00067,0.20048904780718008
TEST_00068,0.2841566884225113
TEST_00069,0.4858642315502474
TEST_00070,0.3740692532618986
TEST_00071,0.37988040952292945
TEST_00072,0.24771472762076083
TEST_00073,0.2316692622434719
TEST_00074,0.13369672917903275
TEST_00075,0.21934829609379763
TEST_00076,0.03428432978884729
TEST_00077,0.0004962051214247905
TEST_00078,0.12142094061953441
TEST_00079,0.23356537731775973
TEST_00080,0.34211869129842654
TEST_00081,0.0009385343488524718
TEST_00082,0.21652958728768618
TEST_00083,0.1655485573585784
TEST_00084,0.454465184506547
TEST_00085,0.40264017074807346
TEST_00086,0.0007372944851168123
TEST_00087,0.39743892348239196
TEST_00088,0.13462236927972843
TEST_00089,0.38017656944631867
TEST_00090,0.22922135656544765
TEST_00091,0.11547851213187607
TEST_00092,0.391575282544518
TEST_00093,0.5644501224763064
TEST_00094,0.0003112120276593432
TEST_00095,0.0010451424821600584
TEST_00096,0.46061397366685863
TEST_00097,0.1304204266863686
TEST_00098,0.4062925686344929
TEST_00099,0.26674052564256967
TEST_00100,0.12783006100987077
TEST_00101,0.17795337647645942
TEST_00102,0.34967179962766404
TEST_00103,0.2903529277036513
TEST_00104,0.37940037642862656
TEST_00105,0.4763304948105418
TEST_00106,0.23767038216010353
TEST_00107,0.0025475550388183166
TEST_00108,0.348056678696094
TEST_00109,0.0018689472068720452
TEST_00110,0.4202084426474821
TEST_00111,0.4251933537906324
TEST_00112,0.029047544854098595
TEST_00113,0.4084220471883885
TEST_00114,0.19558818713987053
TEST_00115,0.3794733014567764
TEST_00116,0.001029527919842612
TEST_00117,0.4519712768148604
TEST_00118,0.33377572733285726
TEST_00119,0.1632513146292754
TEST_00120,0.0007395985675643917
TEST_00121,0.0028761450185448077
TEST_00122,0.3519704540717143
TEST_00123,0.5018325063682995
TEST_00124,0.41118749716610503
TEST_00125,0.29881323403347204
TEST_00126,0.0009036549699200106
TEST_00127,0.08260505573657052
TEST_00128,0.2550818829332688
TEST_00129,0.37095421240040594
TEST_00130,0.2280982570335574
TEST_00131,0.3812810672339343
TEST_00132,0.0021385650548577644
TEST_00133,0.27063497162690436
TEST_00134,0.39332341472931287
TEST_00135,0.002807066405773945
TEST_00136,0.19416694916441063
TEST_00137,0.22721997760676108
TEST_00138,0.08301702730240293
TEST_00139,0.25866280948016995
TEST_00140,0.025755175662610458
TEST_00141,0.002062566558275664
TEST_00142,0.2878659000872351
TEST_00143,0.0013791023015178971
TEST_00144,0.14885141707091212
TEST_00145,0.5061090917552377
TEST_00146,0.19481108281614282
TEST_00147,0.21947498199124257
TEST_00148,0.22897338392502756
TEST_00149,0.405784440671475
TEST_00150,0.002901114927536963
TEST_00151,0.0008053824194555036
